	Time Stamps	Temp	Dew Point	Humidity	Pressure	Visibility	Wind Direction	Wind Speed	Gust Speed	Precipitation	Events	Conditions
1853	4/24/1954 -- 7:00 AM	64.9 °F	60.1 °F	84%	30.22 in	10.0 mi	WSW	5.8 mph	  -	N/A	"	 "	Unknown
1854	4/24/1954 -- 8:00 AM	70.0 °F	62.1 °F	76%	30.22 in	15.0 mi	NNW	4.6 mph	  -	N/A	"	 "	Unknown
1855	4/24/1954 -- 9:00 AM	73.9 °F	62.1 °F	66%	30.23 in	15.0 mi	North	4.6 mph	  -	N/A	"	 "	Unknown
1856	4/24/1954 -- 10:00 AM	78.1 °F	62.1 °F	58%	30.22 in	15.0 mi	Calm	Calm	  -	N/A	"	 "	Unknown
1857	4/24/1954 -- 11:00 AM	81.0 °F	62.1 °F	52%	30.21 in	15.0 mi	South	3.5 mph	  -	N/A	"	 "	Unknown
1858	4/24/1954 -- 12:00 PM	84.0 °F	61.0 °F	46%	30.19 in	15.0 mi	SSW	6.9 mph	  -	N/A	"	 "	Unknown
1859	4/24/1954 -- 1:00 PM	82.0 °F	60.1 °F	47%	30.17 in	15.0 mi	East	6.9 mph	  -	N/A	"	 "	Unknown
1860	4/24/1954 -- 2:00 PM	80.1 °F	57.9 °F	47%	30.15 in	15.0 mi	ENE	6.9 mph	  -	N/A	"	 "	Unknown
1861	4/24/1954 -- 3:00 PM	81.0 °F	55.9 °F	42%	30.14 in	15.0 mi	Calm	Calm	  -	N/A	"	 "	Unknown
1862	4/24/1954 -- 4:00 PM	84.9 °F	55.0 °F	36%	30.14 in	15.0 mi	Calm	Calm	  -	N/A	"	 "	Unknown
1863	4/24/1954 -- 5:00 PM	81.0 °F	55.9 °F	42%	30.15 in	15.0 mi	NE	10.4 mph	  -	N/A	"	 "	Unknown
1864	4/24/1954 -- 6:00 PM	75.9 °F	59.0 °F	56%	30.16 in	15.0 mi	NE	12.7 mph	  -	N/A	"	 "	Unknown
1865	4/24/1954 -- 7:00 PM	70.0 °F	59.0 °F	68%	30.20 in	15.0 mi	NE	16.1 mph	  -	N/A	"	 "	Unknown
1866	4/24/1954 -- 8:00 PM	69.1 °F	61.0 °F	75%	30.22 in	15.0 mi	SE	4.6 mph	  -	N/A	Rain	"	,"
1867	4/24/1954 -- 9:00 PM	66.9 °F	62.1 °F	84%	30.24 in	15.0 mi	ESE	4.6 mph	  -	N/A	"	 "	Unknown
1868	4/24/1954 -- 10:00 PM	64.9 °F	62.1 °F	90%	30.24 in	15.0 mi	ESE	3.5 mph	  -	N/A	"	 "	Clear
1869	4/24/1954 -- 11:00 PM	63.0 °F	61.0 °F	93%	30.23 in	15.0 mi	Calm	Calm	  -	N/A	"	 "	Clear
1870	10/6/1953 -- 12:00 AM	61.0 °F	57.9 °F	90%	29.72 in	10.0 mi	NE	3.5 mph	  -	N/A	"	 "	Clear
1871	10/6/1953 -- 1:00 AM	57.9 °F	55.9 °F	93%	29.71 in	10.0 mi	Calm	Calm	  -	N/A	"	 "	Clear
1872	10/6/1953 -- 2:00 AM	57.0 °F	55.0 °F	93%	29.70 in	10.0 mi	Calm	Calm	  -	N/A	"	 "	Clear
1873	10/6/1953 -- 3:00 AM	55.9 °F	55.9 °F	100%	29.68 in	9.0 mi	Calm	Calm	  -	N/A	"	 "	Clear
1874	10/6/1953 -- 4:00 AM	57.0 °F	57.0 °F	100%	29.68 in	0.2 mi	Calm	Calm	  -	N/A	Fog	Fog
1875	10/6/1953 -- 5:00 AM	57.9 °F	57.0 °F	97%	29.70 in	0.1 mi	Calm	Calm	  -	N/A	Fog	Fog
1876	10/6/1953 -- 6:00 AM	57.9 °F	57.0 °F	97%	29.71 in	0.1 mi	North	3.5 mph	  -	N/A	Fog	Fog
1877	10/6/1953 -- 7:00 AM	57.9 °F	57.0 °F	97%	29.72 in	0.1 mi	Calm	Calm	  -	N/A	Fog	Fog
1878	10/6/1953 -- 8:00 AM	60.1 °F	59.0 °F	96%	29.73 in	1.0 mi	Calm	Calm	  -	N/A	Fog	Fog
1879	10/6/1953 -- 9:00 AM	62.1 °F	60.1 °F	93%	29.74 in	3.0 mi	Calm	Calm	  -	N/A	Fog	Fog
1880	10/6/1953 -- 10:00 AM	68.0 °F	63.0 °F	84%	29.74 in	7.0 mi	Calm	Calm	  -	N/A	"	 "	Unknown
1881	10/6/1953 -- 11:00 AM	73.9 °F	62.1 °F	66%	29.72 in	8.0 mi	Calm	Calm	  -	N/A	"	 "	Unknown
1882	10/6/1953 -- 12:00 PM	75.9 °F	59.0 °F	56%	29.69 in	10.0 mi	WSW	8.1 mph	  -	N/A	"	 "	Unknown
1883	10/6/1953 -- 1:00 PM	78.1 °F	59.0 °F	52%	29.67 in	15.0 mi	WSW	6.9 mph	  -	N/A	"	 "	Unknown
1884	10/6/1953 -- 2:00 PM	79.0 °F	59.0 °F	50%	29.65 in	15.0 mi	WSW	6.9 mph	  -	N/A	"	 "	Unknown
1885	10/6/1953 -- 3:00 PM	66.0 °F	93%	29.67 in	2.0 mi	NNW	18.4 mph	  -	N/A	Rain	"	,"	Thunderstorm
1886	10/6/1953 -- 4:00 PM	64.9 °F	61.0 °F	87%	29.73 in	4.0 mi	North	8.1 mph	  -	0.27 in	Fog	Fog
1887	10/6/1953 -- 5:00 PM	63.0 °F	54.0 °F	72%	29.76 in	8.0 mi	North	5.8 mph	  -	0.02 in	"	 "	Unknown
1888	10/6/1953 -- 6:00 PM	62.1 °F	50.0 °F	65%	29.79 in	15.0 mi	NNW	4.6 mph	  -	N/A	"	 "	Unknown
1889	10/6/1953 -- 7:00 PM	62.1 °F	48.0 °F	60%	29.81 in	15.0 mi	North	5.8 mph	  -	N/A	"	 "	Unknown
1890	10/6/1953 -- 8:00 PM	62.1 °F	46.0 °F	56%	29.85 in	15.0 mi	NNW	8.1 mph	  -	N/A	Rain	Light Rain
1891	10/6/1953 -- 9:00 PM	62.1 °F	42.1 °F	48%	29.86 in	15.0 mi	North	6.9 mph	  -	N/A	"	 "	Unknown
1892	10/6/1953 -- 10:00 PM	62.1 °F	39.0 °F	43%	29.90 in	15.0 mi	North	8.1 mph	  -	N/A	"	 "	Unknown
1893	10/6/1953 -- 11:00 PM	60.1 °F	39.9 °F	47%	29.93 in	15.0 mi	NNW	9.2 mph	  -	N/A	"	 "	Unknown
1894	3/20/1953 -- 12:00 AM	50.0 °F	30.9 °F	48%	29.95 in	10.0 mi	Calm	Calm	  -	N/A	"	 "	Clear
1895	3/20/1953 -- 1:00 AM	50.0 °F	32.0 °F	50%	29.96 in	10.0 mi	Calm	Calm	  -	N/A	"	 "	Clear
1896	3/20/1953 -- 2:00 AM	52.0 °F	28.0 °F	40%	29.98 in	10.0 mi	NNW	6.9 mph	  -	N/A	"	 "	Clear
1897	3/20/1953 -- 3:00 AM	50.0 °F	26.1 °F	39%	29.99 in	10.0 mi	NNW	5.8 mph	  -	N/A	"	 "	Clear
1898	3/20/1953 -- 4:00 AM	48.0 °F	28.0 °F	46%	30.01 in	10.0 mi	NNW	5.8 mph	  -	N/A	"	 "	Clear
1899	3/20/1953 -- 5:00 AM	46.0 °F	28.9 °F	51%	30.03 in	10.0 mi	Calm	Calm	  -	N/A	"	 "	Clear
1900	3/20/1953 -- 6:00 AM	44.1 °F	28.9 °F	55%	30.06 in	10.0 mi	North	3.5 mph	  -	N/A	"	 "	Clear
1901	3/20/1953 -- 7:00 AM	46.0 °F	32.0 °F	58%	30.09 in	15.0 mi	Calm	Calm	  -	N/A	"	 "	Clear
1902	3/20/1953 -- 8:00 AM	52.0 °F	32.0 °F	47%	30.09 in	20.0 mi	Calm	Calm	  -	N/A	"	 "	Clear
1903	3/20/1953 -- 9:00 AM	55.9 °F	30.9 °F	39%	30.10 in	20.0 mi	NNW	10.4 mph	  -	N/A	"	 "	Clear
1904	3/20/1953 -- 10:00 AM	60.1 °F	28.9 °F	31%	30.09 in	20.0 mi	West	3.5 mph	  -	N/A	"	 "	Clear
1905	3/20/1953 -- 11:00 AM	62.1 °F	32.0 °F	32%	30.07 in	20.0 mi	North	3.5 mph	  -	N/A	"	 "	Clear
1906	3/20/1953 -- 12:00 PM	64.9 °F	28.9 °F	26%	30.06 in	20.0 mi	West	12.7 mph	  -	N/A	"	 "	Clear
1907	3/20/1953 -- 1:00 PM	64.0 °F	30.0 °F	28%	30.04 in	20.0 mi	WNW	8.1 mph	  -	N/A	"	 "	Unknown
1908	3/20/1953 -- 2:00 PM	66.9 °F	30.9 °F	26%	30.03 in	20.0 mi	West	5.8 mph	  -	N/A	"	 "	Unknown
1909	3/20/1953 -- 3:00 PM	66.9 °F	30.0 °F	25%	30.04 in	20.0 mi	WNW	5.8 mph	  -	N/A	"	 "	Unknown
1910	3/20/1953 -- 4:00 PM	68.0 °F	28.0 °F	22%	30.03 in	20.0 mi	NW	3.5 mph	  -	N/A	"	 "	Clear
1911	3/20/1953 -- 5:00 PM	66.9 °F	30.9 °F	26%	30.05 in	20.0 mi	WSW	3.5 mph	  -	N/A	"	 "	Clear
1912	3/20/1953 -- 6:00 PM	63.0 °F	30.9 °F	30%	30.08 in	20.0 mi	SW	5.8 mph	  -	N/A	"	 "	Clear
1913	3/20/1953 -- 7:00 PM	54.0 °F	33.1 °F	45%	30.10 in	15.0 mi	SE	3.5 mph	  -	N/A	"	 "	Unknown
1914	3/20/1953 -- 8:00 PM	51.1 °F	35.1 °F	54%	30.12 in	15.0 mi	ESE	6.9 mph	  -	N/A	"	 "	Unknown
1915	3/20/1953 -- 9:00 PM	50.0 °F	35.1 °F	57%	30.14 in	15.0 mi	ESE	8.1 mph	  -	N/A	"	 "	Unknown
1916	3/20/1953 -- 10:00 PM	48.0 °F	35.1 °F	61%	30.14 in	15.0 mi	ESE	8.1 mph	  -	N/A	"	 "	Clear
1917	3/20/1953 -- 11:00 PM	48.0 °F	36.0 °F	63%	30.15 in	15.0 mi	ESE	8.1 mph	  -	N/A	"	 "	Clear
1918	9/1/1952 -- 12:00 AM	75.9 °F	73.9 °F	94%	29.87 in	7.0 mi	SSW	19.6 mph	  -	N/A	Rain	Light Rain
1919	9/1/1952 -- 1:00 AM	75.9 °F	73.9 °F	94%	29.89 in	8.0 mi	SSW	19.6 mph	  -	0.04 in	"	 "	Unknown
1920	9/1/1952 -- 2:00 AM	75.9 °F	73.9 °F	94%	29.89 in	10.0 mi	SW	15.0 mph	  -	N/A	"	 "	Unknown
1921	9/1/1952 -- 3:00 AM	75.0 °F	73.0 °F	94%	29.89 in	10.0 mi	SW	15.0 mph	  -	N/A	"	 "	Unknown
1922	9/1/1952 -- 4:00 AM	75.0 °F	73.0 °F	94%	29.89 in	10.0 mi	SW	10.4 mph	  -	N/A	"	 "	Unknown
1923	9/1/1952 -- 5:00 AM	75.0 °F	73.0 °F	94%	29.91 in	10.0 mi	SW	11.5 mph	  -	N/A	"	 "	Unknown
1924	9/1/1952 -- 6:00 AM	73.9 °F	73.0 °F	97%	29.93 in	10.0 mi	SW	12.7 mph	  -	N/A	"	 "	Unknown
1925	9/1/1952 -- 7:00 AM	73.9 °F	73.0 °F	97%	29.94 in	10.0 mi	SW	9.2 mph	  -	N/A	"	 "	Unknown
1926	9/1/1952 -- 8:00 AM	75.9 °F	73.9 °F	94%	29.96 in	10.0 mi	SW	11.5 mph	  -	N/A	"	 "	Unknown
1927	9/1/1952 -- 9:00 AM	80.1 °F	73.9 °F	81%	29.96 in	20.0 mi	SW	10.4 mph	  -	N/A	"	 "	Unknown
1928	9/1/1952 -- 10:00 AM	82.9 °F	75.0 °F	77%	29.97 in	20.0 mi	SW	11.5 mph	  -	N/A	"	 "	Unknown
1929	9/1/1952 -- 11:00 AM	84.9 °F	73.9 °F	69%	29.96 in	20.0 mi	WSW	6.9 mph	  -	N/A	"	 "	Unknown
1930	9/1/1952 -- 12:00 PM	84.9 °F	73.0 °F	67%	29.96 in	20.0 mi	SW	8.1 mph	  -	N/A	"	 "	Unknown
1931	9/1/1952 -- 1:00 PM	88.0 °F	73.9 °F	63%	29.95 in	20.0 mi	WSW	3.5 mph	  -	N/A	"	 "	Unknown
1932	9/1/1952 -- 2:00 PM	89.1 °F	73.0 °F	59%	29.94 in	20.0 mi	SW	9.2 mph	  -	N/A	"	 "	Unknown
1933	9/1/1952 -- 3:00 PM	88.0 °F	73.9 °F	63%	29.92 in	20.0 mi	SW	6.9 mph	  -	N/A	"	 "	Unknown
1934	9/1/1952 -- 4:00 PM	90.0 °F	73.9 °F	59%	29.91 in	20.0 mi	SW	6.9 mph	  -	N/A	"	 "	Unknown
1935	9/1/1952 -- 5:00 PM	90.0 °F	73.0 °F	57%	29.90 in	20.0 mi	SSW	9.2 mph	  -	N/A	"	 "	Unknown
1936	9/1/1952 -- 6:00 PM	88.0 °F	73.9 °F	63%	29.91 in	20.0 mi	SW	8.1 mph	  -	N/A	"	 "	Clear
1937	9/1/1952 -- 7:00 PM	82.9 °F	73.9 °F	74%	29.91 in	20.0 mi	SSW	5.8 mph	  -	N/A	"	 "	Clear
1938	9/1/1952 -- 8:00 PM	80.1 °F	73.0 °F	79%	29.92 in	15.0 mi	SSW	6.9 mph	  -	N/A	"	 "	Clear
1939	9/1/1952 -- 9:00 PM	79.0 °F	72.0 °F	79%	29.93 in	15.0 mi	SSW	9.2 mph	  -	N/A	"	 "	Clear
1940	9/1/1952 -- 10:00 PM	77.0 °F	73.0 °F	88%	29.93 in	15.0 mi	SW	6.9 mph	  -	N/A	"	 "	Unknown
1941	9/1/1952 -- 11:00 PM	75.9 °F	73.0 °F	91%	29.93 in	15.0 mi	SW	6.9 mph	  -	N/A	"	 "	Unknown
1942	2/14/1952 -- 12:00 AM	48.0 °F	35.1 °F	61%	29.98 in	7.0 mi	ESE	16.1 mph	  -	N/A	"	 "	Unknown
1943	2/14/1952 -- 1:00 AM	46.9 °F	34.0 °F	61%	29.97 in	7.0 mi	East	10.4 mph	  -	N/A	"	 "	Unknown
1944	2/14/1952 -- 2:00 AM	46.0 °F	34.0 °F	63%	29.96 in	8.0 mi	East	11.5 mph	  -	N/A	"	 "	Unknown
1945	2/14/1952 -- 3:00 AM	42.1 °F	37.9 °F	85%	29.93 in	7.0 mi	ENE	6.9 mph	  -	N/A	Rain	Light Rain Showers
1946	2/14/1952 -- 4:00 AM	39.9 °F	39.0 °F	97%	29.95 in	4.0 mi	ENE	6.9 mph	  -	0.23 in	Rain	Light Rain
1947	2/14/1952 -- 5:00 AM	39.9 °F	37.9 °F	93%	29.97 in	4.0 mi	NE	10.4 mph	  -	0.01 in	Fog	Light Drizzle
1948	2/14/1952 -- 6:00 AM	37.9 °F	36.0 °F	93%	29.98 in	4.0 mi	NE	16.1 mph	  -	0.01 in	Fog	"	,"
1949	2/14/1952 -- 7:00 AM	37.0 °F	35.1 °F	93%	29.98 in	4.0 mi	NE	12.7 mph	  -	N/A	Fog	"	,"
1950	2/14/1952 -- 8:00 AM	37.9 °F	35.1 °F	89%	30.00 in	4.0 mi	NE	8.1 mph	  -	N/A	Fog	Fog
1951	2/14/1952 -- 9:00 AM	37.9 °F	35.1 °F	89%	30.00 in	5.0 mi	NE	12.7 mph	  -	N/A	"	 "	Drizzle
1952	2/14/1952 -- 10:00 AM	37.9 °F	35.1 °F	89%	30.00 in	5.0 mi	NNE	8.1 mph	  -	N/A	"	 "	Drizzle
1953	2/14/1952 -- 11:00 AM	39.0 °F	35.1 °F	86%	30.03 in	5.0 mi	NNE	6.9 mph	  -	N/A	"	 "	Drizzle
1954	2/14/1952 -- 12:00 PM	37.9 °F	35.1 °F	89%	30.02 in	4.0 mi	NNE	11.5 mph	  -	N/A	Fog	Light Drizzle
1955	2/14/1952 -- 1:00 PM	37.0 °F	34.0 °F	89%	30.00 in	5.0 mi	NE	9.2 mph	  -	N/A	"	 "	Drizzle
1956	2/14/1952 -- 2:00 PM	37.9 °F	34.0 °F	86%	30.01 in	5.0 mi	NE	10.4 mph	  -	N/A	"	 "	Drizzle
1957	2/14/1952 -- 3:00 PM	37.9 °F	35.1 °F	89%	30.01 in	5.0 mi	NE	8.1 mph	  -	N/A	"	 "	Drizzle
1958	2/14/1952 -- 4:00 PM	39.0 °F	35.1 °F	86%	30.03 in	6.0 mi	NNE	6.9 mph	  -	N/A	"	 "	Drizzle
1959	2/14/1952 -- 5:00 PM	39.0 °F	35.1 °F	86%	30.04 in	7.0 mi	NE	3.5 mph	  -	N/A	"	 "	Unknown
1960	2/14/1952 -- 6:00 PM	39.0 °F	35.1 °F	86%	30.06 in	6.0 mi	NE	3.5 mph	  -	N/A	"	 "	Drizzle
1961	2/14/1952 -- 7:00 PM	39.0 °F	35.1 °F	86%	30.06 in	6.0 mi	NE	2.3 mph	  -	N/A	"	 "	Drizzle
1962	2/14/1952 -- 8:00 PM	37.9 °F	35.1 °F	89%	30.08 in	6.0 mi	NE	3.5 mph	  -	N/A	"	 "	Drizzle
1963	2/14/1952 -- 9:00 PM	35.1 °F	33.1 °F	92%	30.08 in	7.0 mi	NE	3.5 mph	  -	N/A	"	 "	Clear
1964	2/14/1952 -- 10:00 PM	35.1 °F	33.1 °F	92%	30.09 in	7.0 mi	NE	6.9 mph	  -	N/A	"	 "	Unknown
1965	2/14/1952 -- 11:00 PM	35.1 °F	33.1 °F	92%	30.10 in	7.0 mi	NE	3.5 mph	  -	N/A	"	 "	Clear
1966	7/29/1951 -- 12:00 AM	70.0 °F	69.1 °F	97%	29.93 in	8.0 mi	East	6.9 mph	  -	N/A	"	 "	Unknown
1967	7/29/1951 -- 1:00 AM	71.1 °F	69.1 °F	93%	29.93 in	8.0 mi	NE	3.5 mph	  -	N/A	"	 "	Unknown
1968	7/29/1951 -- 2:00 AM	70.0 °F	69.1 °F	97%	29.94 in	8.0 mi	SSW	9.2 mph	  -	N/A	"	 "	Unknown
1969	7/29/1951 -- 3:00 AM	70.0 °F	69.1 °F	97%	29.94 in	7.0 mi	NW	2.3 mph	  -	N/A	"	 "	Unknown
1970	7/29/1951 -- 4:00 AM	70.0 °F	69.1 °F	97%	29.93 in	5.0 mi	North	2.3 mph	  -	N/A	Fog	Fog
1971	7/29/1951 -- 5:00 AM	70.0 °F	69.1 °F	97%	29.93 in	7.0 mi	North	4.6 mph	  -	N/A	"	 "	Unknown
1972	7/29/1951 -- 6:00 AM	69.1 °F	66.0 °F	90%	29.93 in	8.0 mi	NNE	3.5 mph	  -	N/A	"	 "	Unknown
1973	7/29/1951 -- 7:00 AM	70.0 °F	66.9 °F	90%	29.96 in	7.0 mi	North	1.2 mph	  -	N/A	"	 "	Unknown
1974	7/29/1951 -- 8:00 AM	71.1 °F	68.0 °F	90%	29.96 in	7.0 mi	NE	2.3 mph	  -	N/A	"	 "	Unknown
1975	7/29/1951 -- 9:00 AM	75.9 °F	66.9 °F	74%	29.98 in	10.0 mi	ENE	3.5 mph	  -	N/A	"	 "	Unknown
1976	7/29/1951 -- 10:00 AM	75.9 °F	68.0 °F	76%	29.99 in	10.0 mi	Calm	Calm	  -	N/A	"	 "	Unknown
1977	7/29/1951 -- 11:00 AM	78.1 °F	69.1 °F	74%	29.99 in	10.0 mi	West	2.3 mph	  -	N/A	"	 "	Unknown
1978	7/29/1951 -- 12:00 PM	79.0 °F	69.1 °F	72%	29.99 in	10.0 mi	WNW	5.8 mph	  -	N/A	"	 "	Unknown
1979	7/29/1951 -- 1:00 PM	82.9 °F	69.1 °F	63%	29.97 in	10.0 mi	SW	2.3 mph	  -	N/A	"	 "	Unknown
1980	7/29/1951 -- 2:00 PM	82.9 °F	66.9 °F	58%	29.97 in	10.0 mi	ENE	1.2 mph	  -	N/A	"	 "	Unknown
1981	7/29/1951 -- 3:00 PM	82.0 °F	70.0 °F	67%	29.95 in	10.0 mi	NW	6.9 mph	  -	N/A	"	 "	Unknown
1982	7/29/1951 -- 4:00 PM	80.1 °F	68.0 °F	67%	29.95 in	10.0 mi	NE	12.7 mph	  -	N/A	"	 "	Unknown
1983	7/29/1951 -- 5:00 PM	82.0 °F	69.1 °F	65%	29.97 in	10.0 mi	NE	9.2 mph	  -	N/A	"	 "	Unknown
1984	7/29/1951 -- 6:00 PM	80.1 °F	70.0 °F	71%	29.97 in	10.0 mi	ENE	6.9 mph	  -	N/A	"	 "	Unknown
1985	7/29/1951 -- 7:00 PM	79.0 °F	70.0 °F	74%	29.99 in	10.0 mi	NE	6.9 mph	  -	N/A	"	 "	Unknown
1986	7/29/1951 -- 8:00 PM	75.9 °F	70.0 °F	82%	30.00 in	10.0 mi	Calm	Calm	  -	N/A	"	 "	Unknown
1987	7/29/1951 -- 9:00 PM	75.0 °F	71.1 °F	87%	29.99 in	7.0 mi	Calm	Calm	  -	N/A	"	 "	Unknown
1988	7/29/1951 -- 10:00 PM	73.0 °F	70.0 °F	90%	30.01 in	7.0 mi	SE	6.9 mph	  -	N/A	"	 "	Unknown
1989	7/29/1951 -- 11:00 PM	73.0 °F	69.1 °F	87%	30.01 in	7.0 mi	SE	3.5 mph	  -	N/A	"	 "	Unknown
1990	1/10/1951 -- 12:00 AM	26.1 °F	10.9 °F	53%	30.36 in	15.0 mi	SSW	4.6 mph	  -	N/A	"	 "	Clear
1991	1/10/1951 -- 1:00 AM	26.1 °F	12.0 °F	55%	30.36 in	10.0 mi	SSW	6.9 mph	  -	N/A	"	 "	Clear
1992	1/10/1951 -- 2:00 AM	25.0 °F	12.0 °F	58%	30.36 in	10.0 mi	SW	5.8 mph	  -	N/A	"	 "	Clear
1993	1/10/1951 -- 3:00 AM	24.1 °F	10.9 °F	57%	30.35 in	10.0 mi	SW	4.6 mph	  -	N/A	"	 "	Clear
1994	1/10/1951 -- 4:00 AM	24.1 °F	12.9 °F	62%	30.35 in	10.0 mi	SW	5.8 mph	  -	N/A	"	 "	Clear
1995	1/10/1951 -- 5:00 AM	23.0 °F	12.9 °F	65%	30.36 in	10.0 mi	SW	8.1 mph	  -	N/A	"	 "	Clear
1996	1/10/1951 -- 6:00 AM	24.1 °F	12.9 °F	62%	30.36 in	10.0 mi	SW	8.1 mph	  -	N/A	"	 "	Clear
1997	1/10/1951 -- 7:00 AM	23.0 °F	12.9 °F	65%	30.37 in	8.0 mi	SSW	5.8 mph	  -	N/A	"	 "	Unknown
1998	1/10/1951 -- 8:00 AM	28.0 °F	12.9 °F	53%	30.38 in	15.0 mi	SW	8.1 mph	  -	N/A	"	 "	Clear
1999	1/10/1951 -- 9:00 AM	34.0 °F	15.1 °F	46%	30.39 in	15.0 mi	SW	10.4 mph	  -	N/A	"	 "	Clear
2000	1/10/1951 -- 10:00 AM	39.9 °F	12.9 °F	33%	30.38 in	15.0 mi	SW	9.2 mph	  -	N/A	"	 "	Unknown
2001	1/10/1951 -- 11:00 AM	44.1 °F	19.0 °F	37%	30.36 in	15.0 mi	SW	12.7 mph	  -	N/A	"	 "	Clear
2002	1/10/1951 -- 12:00 PM	46.0 °F	16.0 °F	30%	30.32 in	15.0 mi	SW	10.4 mph	  -	N/A	"	 "	Clear
2003	1/10/1951 -- 1:00 PM	48.0 °F	18.0 °F	30%	30.29 in	15.0 mi	SW	10.4 mph	  -	N/A	"	 "	Unknown
2004	1/10/1951 -- 2:00 PM	50.0 °F	21.9 °F	33%	30.27 in	15.0 mi	SW	11.5 mph	  -	N/A	"	 "	Clear
2005	1/10/1951 -- 3:00 PM	50.0 °F	21.0 °F	32%	30.25 in	15.0 mi	SSW	9.2 mph	  -	N/A	"	 "	Clear
2006	1/10/1951 -- 4:00 PM	48.0 °F	23.0 °F	37%	30.25 in	20.0 mi	SW	8.1 mph	  -	N/A	"	 "	Clear
2007	1/10/1951 -- 5:00 PM	42.1 °F	28.0 °F	58%	30.25 in	20.0 mi	SSW	6.9 mph	  -	N/A	"	 "	Clear
2008	1/10/1951 -- 6:00 PM	37.9 °F	24.1 °F	57%	30.24 in	15.0 mi	South	5.8 mph	  -	N/A	"	 "	Clear
2009	1/10/1951 -- 7:00 PM	37.0 °F	19.9 °F	50%	30.22 in	15.0 mi	South	10.4 mph	  -	N/A	"	 "	Clear
2010	1/10/1951 -- 8:00 PM	37.9 °F	18.0 °F	45%	30.21 in	15.0 mi	SSW	8.1 mph	  -	N/A	"	 "	Clear
2011	1/10/1951 -- 9:00 PM	37.9 °F	19.9 °F	48%	30.20 in	15.0 mi	SSW	9.2 mph	  -	N/A	"	 "	Clear
2012	1/10/1951 -- 10:00 PM	39.0 °F	24.1 °F	55%	30.18 in	15.0 mi	SSW	10.4 mph	  -	N/A	"	 "	Unknown
2013	1/10/1951 -- 11:00 PM	37.9 °F	21.0 °F	51%	30.16 in	15.0 mi	SW	6.9 mph	  -	N/A	"	 "	Clear
2014	6/24/1950 -- 12:00 AM	73.9 °F	71.1 °F	91%	29.98 in	10.0 mi	Calm	Calm	  -	N/A	"	 "	Clear
2015	6/24/1950 -- 1:00 AM	73.9 °F	70.0 °F	87%	29.98 in	10.0 mi	North	10.4 mph	  -	N/A	Rain	"	,"
2016	6/24/1950 -- 2:00 AM	73.9 °F	71.1 °F	91%	29.96 in	10.0 mi	Calm	Calm	  -	0.02 in	"	 "	Unknown
2017	6/24/1950 -- 3:00 AM	71.1 °F	70.0 °F	96%	29.95 in	10.0 mi	Calm	Calm	  -	0.01 in	"	 "	Clear
2018	6/24/1950 -- 4:00 AM	71.1 °F	70.0 °F	96%	29.95 in	10.0 mi	Calm	Calm	  -	N/A	"	 "	Clear
2019	6/24/1950 -- 5:00 AM	70.0 °F	69.1 °F	97%	29.96 in	10.0 mi	Calm	Calm	  -	N/A	"	 "	Clear
2020	6/24/1950 -- 6:00 AM	70.0 °F	69.1 °F	97%	29.98 in	10.0 mi	Calm	Calm	  -	N/A	"	 "	Clear
2021	6/24/1950 -- 7:00 AM	75.9 °F	71.1 °F	85%	29.98 in	10.0 mi	Calm	Calm	  -	N/A	"	 "	Clear
2022	6/24/1950 -- 8:00 AM	78.1 °F	71.1 °F	79%	29.99 in	10.0 mi	Calm	Calm	  -	N/A	"	 "	Clear
2023	6/24/1950 -- 9:00 AM	84.0 °F	73.0 °F	69%	30.00 in	10.0 mi	Calm	Calm	  -	N/A	"	 "	Clear
2024	6/24/1950 -- 10:00 AM	87.1 °F	71.1 °F	59%	30.00 in	10.0 mi	North	4.6 mph	  -	N/A	"	 "	Clear
2025	6/24/1950 -- 11:00 AM	89.1 °F	71.1 °F	55%	30.00 in	15.0 mi	WNW	4.6 mph	  -	N/A	"	 "	Unknown
2026	6/24/1950 -- 12:00 PM	91.0 °F	68.0 °F	47%	29.99 in	20.0 mi	Calm	Calm	  -	N/A	"	 "	Clear
2027	6/24/1950 -- 1:00 PM	93.0 °F	69.1 °F	45%	29.98 in	20.0 mi	NW	4.6 mph	  -	N/A	"	 "	Clear
2028	6/24/1950 -- 2:00 PM	93.9 °F	69.1 °F	44%	29.97 in	20.0 mi	WSW	8.1 mph	  -	N/A	"	 "	Unknown
2029	6/24/1950 -- 3:00 PM	95.0 °F	70.0 °F	44%	29.95 in	20.0 mi	West	4.6 mph	  -	N/A	"	 "	Clear
2030	6/24/1950 -- 4:00 PM	95.0 °F	70.0 °F	44%	29.94 in	20.0 mi	WSW	11.5 mph	  -	N/A	"	 "	Clear
2031	6/24/1950 -- 5:00 PM	91.9 °F	69.1 °F	47%	29.93 in	20.0 mi	West	8.1 mph	  -	N/A	"	 "	Unknown
2032	6/24/1950 -- 6:00 PM	88.0 °F	70.0 °F	55%	29.91 in	20.0 mi	WSW	6.9 mph	  -	N/A	"	 "	Clear
2033	6/24/1950 -- 7:00 PM	89.1 °F	70.0 °F	53%	29.92 in	20.0 mi	WSW	6.9 mph	  -	N/A	"	 "	Clear
2034	6/24/1950 -- 8:00 PM	84.9 °F	71.1 °F	63%	29.92 in	20.0 mi	Calm	Calm	  -	N/A	"	 "	Unknown
