Timestamp,WU Local time,Temp,Dew Point,Humidity,Pressure,Visibility,Wind Direction,Wind Speed,Gust Speed,Precipitation,Events,Conditions
1498917360,7/1/2017 6:56 AM,55.4 °F,50.0 °F,82%,29.97 in,10.0 mi,Variable,6.9 mph,  -,N/A,	 ,Scattered Clouds
1350150900,10/13/2012 10:55 AM,64.4 °F,51.8 °F,64%,30.30 in,10.0 mi,NW,5.8 mph,  -,N/A,	 ,Clear
1350154020,10/13/2012 11:47 AM,66.2 °F,51.8 °F,60%,30.28 in,10.0 mi,Calm,Calm,  -,N/A,	 ,Clear
1350157680,10/13/2012 12:48 PM,69.8 °F,51.8 °F,53%,30.26 in,10.0 mi,West,11.5 mph,  -,N/A,	 ,Clear
1350161220,10/13/2012 1:47 PM,71.6 °F,51.8 °F,50%,30.23 in,10.0 mi,West,8.1 mph,  -,N/A,	 ,Clear
1350164880,10/13/2012 2:48 PM,73.4 °F,51.8 °F,47%,30.20 in,10.0 mi,Variable,6.9 mph,  -,N/A,	 ,Scattered Clouds
1350168720,10/13/2012 3:52 PM,73.4 °F,51.8 °F,47%,30.19 in,10.0 mi,WNW,13.8 mph,  -,N/A,	 ,Scattered Clouds
1350175740,10/13/2012 5:49 PM,71.6 °F,53.6 °F,53%,30.18 in,10.0 mi,West,11.5 mph,  -,N/A,	 ,Partly Cloudy
1350179220,10/13/2012 6:47 PM,68.0 °F,55.4 °F,64%,30.19 in,10.0 mi,WNW,8.1 mph,  -,N/A,	 ,Clear
1350182820,10/13/2012 7:47 PM,64.4 °F,57.2 °F,77%,30.20 in,10.0 mi,West,6.9 mph,  -,N/A,	 ,Clear
1350186420,10/13/2012 8:47 PM,62.6 °F,57.2 °F,82%,30.21 in,10.0 mi,Calm,Calm,  -,N/A,	 ,Clear
1350053640,10/12/2012 7:54 AM,59.0 °F,51.8 °F,77%,30.05 in,10.0 mi,Calm,Calm,  -,N/A,	 ,Overcast
1350057540,10/12/2012 8:59 AM,59.0 °F,51.8 °F,77%,30.08 in,10.0 mi,Variable,6.9 mph,  -,N/A,	 ,Overcast
1350060600,10/12/2012 9:50 AM,60.8 °F,51.8 °F,72%,30.11 in,10.0 mi,Calm,Calm,  -,N/A,	 ,Overcast
1350067620,10/12/2012 11:47 AM,66.2 °F,51.8 °F,60%,30.13 in,10.0 mi,Variable,5.8 mph,  -,N/A,	 ,Mostly Cloudy
1350086100,10/12/2012 4:55 PM,64.4 °F,51.8 °F,64%,30.15 in,10.0 mi,Variable,6.9 mph,  -,N/A,	 ,Overcast
1350089700,10/12/2012 5:55 PM,64.4 °F,51.8 °F,64%,30.17 in,10.0 mi,West,6.9 mph,  -,N/A,	 ,Overcast
1350096420,10/12/2012 7:47 PM,62.6 °F,50.0 °F,63%,30.19 in,10.0 mi,West,9.2 mph,  -,N/A,	 ,Overcast
1350100020,10/12/2012 8:47 PM,62.6 °F,50.0 °F,63%,30.20 in,10.0 mi,WNW,9.2 mph,  -,N/A,	 ,Overcast
1350103620,10/12/2012 9:47 PM,60.8 °F,50.0 °F,68%,30.21 in,10.0 mi,WNW,8.1 mph,  -,N/A,	 ,Overcast
1349963220,10/11/2012 6:47 AM,59.0 °F,51.8 °F,77%,29.91 in,10.0 mi,Calm,Calm,  -,N/A,	 ,Overcast
1349981700,10/11/2012 11:55 AM,60.8 °F,51.8 °F,72%,29.93 in,10.0 mi,Calm,Calm,  -,N/A,	 ,Overcast
1349984820,10/11/2012 12:47 PM,60.8 °F,51.8 °F,72%,29.94 in,10.0 mi,Calm,Calm,  -,N/A,	 ,Overcast
1349999220,10/11/2012 4:47 PM,60.8 °F,53.6 °F,77%,29.94 in,10.0 mi,SE,9.2 mph,  -,N/A,	 ,Overcast
1350003360,10/11/2012 5:56 PM,59.0 °F,53.6 °F,82%,29.92 in,10.0 mi,Variable,5.8 mph,  -,N/A,	 ,Overcast
1350006360,10/11/2012 6:46 PM,60.8 °F,53.6 °F,77%,29.93 in,10.0 mi,Calm,Calm,  -,N/A,	 ,Overcast
1350010020,10/11/2012 7:47 PM,60.8 °F,53.6 °F,77%,29.95 in,10.0 mi,Variable,4.6 mph,  -,N/A,	 ,Overcast
1349876820,10/10/2012 6:47 AM,59.0 °F,55.4 °F,88%,29.96 in,10.0 mi,Calm,Calm,  -,N/A,	 ,Mostly Cloudy
1349880720,10/10/2012 7:52 AM,57.2 °F,55.4 °F,94%,29.96 in,10.0 mi,Calm,Calm,  -,N/A,	 ,Mostly Cloudy
1349884020,10/10/2012 8:47 AM,60.8 °F,55.4 °F,82%,29.96 in,10.0 mi,Calm,Calm,  -,N/A,	 ,Scattered Clouds
1349891220,10/10/2012 10:47 AM,66.2 °F,55.4 °F,68%,29.96 in,10.0 mi,WSW,8.1 mph,  -,N/A,	 ,Mostly Cloudy
1349891400,10/10/2012 10:50 AM,64.4 °F,55.4 °F,73%,29.96 in,10.0 mi,SW,6.9 mph,  -,N/A,	 ,Mostly Cloudy
1349902020,10/10/2012 1:47 PM,71.6 °F,51.8 °F,50%,29.91 in,10.0 mi,West,10.4 mph,  -,N/A,	 ,Mostly Cloudy
1349906100,10/10/2012 2:55 PM,69.8 °F,53.6 °F,56%,29.89 in,10.0 mi,West,13.8 mph,  -,N/A,Rain,Light Rain
1349909220,10/10/2012 3:47 PM,69.8 °F,51.8 °F,53%,29.89 in,10.0 mi,WNW,11.5 mph,  -,N/A,	 ,Mostly Cloudy
1349910000,10/10/2012 4:00 PM,69.8 °F,53%,29.89 in,10.0 mi,West,9.2 mph,  -,N/A,Rain,"	,",Thunderstorm
1349912820,10/10/2012 4:47 PM,69.8 °F,48.2 °F,46%,29.90 in,10.0 mi,West,5.8 mph,  -,N/A,	 ,Mostly Cloudy
1349916420,10/10/2012 5:47 PM,69.8 °F,51.8 °F,53%,29.90 in,10.0 mi,West,13.8 mph,  -,N/A,	 ,Mostly Cloudy
1349920200,10/10/2012 6:50 PM,64.4 °F,53.6 °F,68%,29.92 in,10.0 mi,WNW,10.4 mph,  -,N/A,	 ,Mostly Cloudy
1349924340,10/10/2012 7:59 PM,62.6 °F,53.6 °F,72%,29.94 in,10.0 mi,West,11.5 mph,  -,N/A,	 ,Mostly Cloudy
1349927220,10/10/2012 8:47 PM,59.0 °F,53.6 °F,82%,29.94 in,10.0 mi,West,10.4 mph,  -,N/A,	 ,Mostly Cloudy
1349930820,10/10/2012 9:47 PM,59.0 °F,51.8 °F,77%,29.94 in,10.0 mi,West,9.2 mph,  -,N/A,	 ,Clear
1349794020,10/9/2012 7:47 AM,53.6 °F,50.0 °F,88%,30.02 in,10.0 mi,Calm,Calm,  -,N/A,	 ,Partly Cloudy
1349797620,10/9/2012 8:47 AM,57.2 °F,50.0 °F,77%,30.03 in,10.0 mi,Calm,Calm,  -,N/A,	 ,Clear
1349801220,10/9/2012 9:47 AM,62.6 °F,51.8 °F,68%,30.03 in,10.0 mi,Calm,Calm,  -,N/A,	 ,Clear
1349804820,10/9/2012 10:47 AM,68.0 °F,50.0 °F,52%,30.02 in,10.0 mi,Variable,6.9 mph,  -,N/A,	 ,Partly Cloudy
1349808420,10/9/2012 11:47 AM,71.6 °F,50.0 °F,46%,30.00 in,10.0 mi,Variable,6.9 mph,  -,N/A,	 ,Partly Cloudy
1349812020,10/9/2012 12:47 PM,75.2 °F,48.2 °F,38%,29.97 in,10.0 mi,West,11.5 mph,  -,N/A,	 ,Scattered Clouds
1349816100,10/9/2012 1:55 PM,71.6 °F,50.0 °F,46%,29.96 in,10.0 mi,WSW,16.1 mph,  -,N/A,	 ,Scattered Clouds
1349822820,10/9/2012 3:47 PM,71.6 °F,51.8 °F,50%,29.94 in,10.0 mi,West,12.7 mph,  -,N/A,	 ,Scattered Clouds
1349830080,10/9/2012 5:48 PM,69.8 °F,53.6 °F,56%,29.94 in,10.0 mi,West,13.8 mph,  -,N/A,	 ,Scattered Clouds
1349833800,10/9/2012 6:50 PM,66.2 °F,53.6 °F,64%,29.95 in,10.0 mi,West,11.5 mph,  -,N/A,	 ,Mostly Cloudy
1349837880,10/9/2012 7:58 PM,64.4 °F,55.4 °F,73%,29.97 in,10.0 mi,WNW,11.5 mph,  -,N/A,	 ,Mostly Cloudy
1349841300,10/9/2012 8:55 PM,64.4 °F,55.4 °F,73%,29.98 in,10.0 mi,WNW,9.2 mph,  -,N/A,	 ,Mostly Cloudy
1349844420,10/9/2012 9:47 PM,62.6 °F,55.4 °F,77%,29.98 in,10.0 mi,West,9.2 mph,  -,N/A,	 ,Mostly Cloudy
1349704320,10/8/2012 6:52 AM,51.8 °F,48.2 °F,88%,30.03 in,10.0 mi,Calm,Calm,  -,N/A,	 ,Clear
1349707620,10/8/2012 7:47 AM,51.8 °F,50.0 °F,94%,30.04 in,10.0 mi,Calm,Calm,  -,N/A,	 ,Clear
1349711220,10/8/2012 8:47 AM,59.0 °F,51.8 °F,77%,30.05 in,10.0 mi,Calm,Calm,  -,N/A,	 ,Clear
1349714820,10/8/2012 9:47 AM,64.4 °F,51.8 °F,64%,30.05 in,10.0 mi,Calm,Calm,  -,N/A,	 ,Clear
1349718420,10/8/2012 10:47 AM,68.0 °F,51.8 °F,56%,30.05 in,10.0 mi,East,11.5 mph,  -,N/A,	 ,Partly Cloudy
1349722020,10/8/2012 11:47 AM,71.6 °F,51.8 °F,50%,30.04 in,10.0 mi,WNW,11.5 mph,  -,N/A,	 ,Scattered Clouds
1349725620,10/8/2012 12:47 PM,71.6 °F,50.0 °F,46%,30.03 in,10.0 mi,North,11.5 mph,  -,N/A,	 ,Scattered Clouds
1349729220,10/8/2012 1:47 PM,73.4 °F,48.2 °F,41%,30.01 in,10.0 mi,West,9.2 mph,  -,N/A,	 ,Scattered Clouds
1349733300,10/8/2012 2:55 PM,73.4 °F,50.0 °F,44%,30.00 in,10.0 mi,NW,15.0 mph,  -,N/A,	 ,Clear
1349736900,10/8/2012 3:55 PM,73.4 °F,53.6 °F,50%,30.00 in,10.0 mi,WNW,15.0 mph,  -,N/A,	 ,Clear
1349750820,10/8/2012 7:47 PM,64.4 °F,53.6 °F,68%,30.01 in,10.0 mi,WNW,11.5 mph,  -,N/A,	 ,Clear
1349758200,10/8/2012 9:50 PM,62.6 °F,53.6 °F,72%,30.04 in,10.0 mi,WNW,9.2 mph,  -,N/A,	 ,Clear
1349618100,10/7/2012 6:55 AM,53.6 °F,48.2 °F,82%,30.00 in,10.0 mi,Calm,Calm,  -,N/A,	 ,Clear
1349621220,10/7/2012 7:47 AM,53.6 °F,48.2 °F,82%,30.02 in,10.0 mi,Calm,Calm,  -,N/A,	 ,Clear
1349625000,10/7/2012 8:50 AM,59.0 °F,50.0 °F,72%,30.03 in,10.0 mi,Calm,Calm,  -,N/A,	 ,Clear
1349632500,10/7/2012 10:55 AM,68.0 °F,51.8 °F,56%,30.01 in,10.0 mi,Calm,Calm,  -,N/A,	 ,Clear
1349636100,10/7/2012 11:55 AM,69.8 °F,51.8 °F,53%,30.00 in,10.0 mi,Calm,Calm,  -,N/A,	 ,Clear
1349639220,10/7/2012 12:47 PM,73.4 °F,50.0 °F,44%,29.98 in,10.0 mi,WNW,11.5 mph,  -,N/A,	 ,Clear
1349650020,10/7/2012 3:47 PM,75.2 °F,50.0 °F,41%,29.94 in,10.0 mi,West,11.5 mph,  -,N/A,	 ,Scattered Clouds
1349657220,10/7/2012 5:47 PM,69.8 °F,50.0 °F,49%,29.95 in,10.0 mi,West,13.8 mph,  -,N/A,	 ,Scattered Clouds
1349664600,10/7/2012 7:50 PM,64.4 °F,51.8 °F,64%,29.98 in,10.0 mi,WNW,13.8 mph,  -,N/A,	 ,Clear
1349671800,10/7/2012 9:50 PM,60.8 °F,53.6 °F,77%,30.01 in,10.0 mi,West,6.9 mph,  -,N/A,	 ,Clear
1349534820,10/6/2012 7:47 AM,57.2 °F,53.6 °F,88%,30.08 in,10.0 mi,Calm,Calm,  -,N/A,	 ,Scattered Clouds
1349538420,10/6/2012 8:47 AM,64.4 °F,57.2 °F,77%,30.08 in,10.0 mi,Calm,Calm,  -,N/A,	 ,Scattered Clouds
1349542020,10/6/2012 9:47 AM,64.4 °F,57.2 °F,77%,30.07 in,10.0 mi,NW,5.8 mph,  -,N/A,	 ,Scattered Clouds
1349545620,10/6/2012 10:47 AM,68.0 °F,55.4 °F,64%,30.07 in,10.0 mi,Calm,Calm,  -,N/A,	 ,Scattered Clouds
1349553300,10/6/2012 12:55 PM,73.4 °F,51.8 °F,47%,30.04 in,10.0 mi,WSW,15.0 mph,  -,N/A,	 ,Clear
1349556420,10/6/2012 1:47 PM,73.4 °F,50.0 °F,44%,30.02 in,10.0 mi,West,15.0 mph,  -,N/A,	 ,Clear
1349560320,10/6/2012 2:52 PM,73.4 °F,51.8 °F,47%,30.00 in,10.0 mi,West,10.4 mph,  -,N/A,	 ,Clear
1349567280,10/6/2012 4:48 PM,73.4 °F,50.0 °F,44%,29.98 in,10.0 mi,West,16.1 mph,  -,N/A,	 ,Clear
1349570820,10/6/2012 5:47 PM,71.6 °F,50.0 °F,46%,29.97 in,10.0 mi,West,11.5 mph,  -,N/A,	 ,Clear
1349574420,10/6/2012 6:47 PM,69.8 °F,50.0 °F,49%,29.97 in,10.0 mi,West,9.2 mph,  -,N/A,	 ,Clear
1349578020,10/6/2012 7:47 PM,66.2 °F,50.0 °F,56%,29.98 in,10.0 mi,WNW,11.5 mph,  -,N/A,	 ,Clear
1349581620,10/6/2012 8:47 PM,62.6 °F,51.8 °F,68%,29.99 in,10.0 mi,West,11.5 mph,  -,N/A,	 ,Clear
1349585280,10/6/2012 9:48 PM,60.8 °F,51.8 °F,72%,30.00 in,10.0 mi,WNW,10.4 mph,  -,N/A,	 ,Clear
1349444820,10/5/2012 6:47 AM,59.0 °F,55.4 °F,88%,30.16 in,10.0 mi,Calm,Calm,  -,N/A,	 ,Overcast
1349448420,10/5/2012 7:47 AM,60.8 °F,55.4 °F,82%,30.16 in,10.0 mi,WNW,5.8 mph,  -,N/A,	 ,Overcast
1349452200,10/5/2012 8:50 AM,60.8 °F,55.4 °F,82%,30.17 in,10.0 mi,NW,8.1 mph,  -,N/A,	 ,Overcast
1349454600,10/5/2012 9:30 AM,62.6 °F,55.4 °F,77%,30.17 in,10.0 mi,Calm,Calm,  -,N/A,	 ,Scattered Clouds
1349455620,10/5/2012 9:47 AM,64.4 °F,55.4 °F,73%,30.17 in,10.0 mi,Calm,Calm,  -,N/A,	 ,Scattered Clouds
1349459400,10/5/2012 10:50 AM,68.0 °F,55.4 °F,64%,30.16 in,10.0 mi,Calm,Calm,  -,N/A,	 ,Clear
1349462880,10/5/2012 11:48 AM,69.8 °F,55.4 °F,60%,30.15 in,10.0 mi,WNW,11.5 mph,  -,N/A,	 ,Clear
1349466600,10/5/2012 12:50 PM,73.4 °F,53.6 °F,50%,30.13 in,10.0 mi,NW,9.2 mph,  -,N/A,	 ,Partly Cloudy
1349473680,10/5/2012 2:48 PM,73.4 °F,55.4 °F,53%,30.09 in,10.0 mi,WNW,16.1 mph,  -,N/A,	 ,Mostly Cloudy
1349480940,10/5/2012 4:49 PM,71.6 °F,53.6 °F,53%,30.08 in,10.0 mi,WNW,11.5 mph,  -,N/A,	 ,Mostly Cloudy
1349484720,10/5/2012 5:52 PM,71.6 °F,53.6 °F,53%,30.07 in,10.0 mi,SSW,13.8 mph,  -,N/A,	 ,Mostly Cloudy
1349491620,10/5/2012 7:47 PM,66.2 °F,57.2 °F,73%,30.09 in,10.0 mi,WNW,11.5 mph,  -,N/A,	 ,Mostly Cloudy
1349495220,10/5/2012 8:47 PM,64.4 °F,57.2 °F,77%,30.08 in,10.0 mi,WNW,9.2 mph,  -,N/A,	 ,Scattered Clouds
1349498820,10/5/2012 9:47 PM,62.6 °F,57.2 °F,82%,30.08 in,10.0 mi,West,8.1 mph,  -,N/A,	 ,Scattered Clouds
1349358420,10/4/2012 6:47 AM,59.0 °F,55.4 °F,88%,30.05 in,10.0 mi,Calm,Calm,  -,N/A,	 ,Clear
1349371500,10/4/2012 10:25 AM,69.8 °F,55.4 °F,60%,30.11 in,10.0 mi,ESE,11.5 mph,  -,N/A,	 ,Clear
1349372820,10/4/2012 10:47 AM,69.8 °F,55.4 °F,60%,30.12 in,10.0 mi,ESE,15.0 mph,  -,N/A,	 ,Clear
1349380320,10/4/2012 12:52 PM,75.2 °F,55.4 °F,50%,30.10 in,10.0 mi,ESE,5.8 mph,  -,N/A,	 ,Clear
1349383620,10/4/2012 1:47 PM,78.8 °F,55.4 °F,44%,30.09 in,10.0 mi,Variable,6.9 mph,  -,N/A,	 ,Clear
1349391300,10/4/2012 3:55 PM,78.8 °F,57.2 °F,47%,30.06 in,10.0 mi,West,13.8 mph,  -,N/A,	 ,Clear
1349398020,10/4/2012 5:47 PM,71.6 °F,57.2 °F,60%,30.07 in,10.0 mi,WNW,11.5 mph,  -,N/A,	 ,Clear
1349401800,10/4/2012 6:50 PM,66.2 °F,57.2 °F,73%,30.10 in,10.0 mi,West,11.5 mph,  -,N/A,	 ,Clear
1349405700,10/4/2012 7:55 PM,64.4 °F,55.4 °F,73%,30.12 in,10.0 mi,West,8.1 mph,  -,N/A,	 ,Clear
1349409000,10/4/2012 8:50 PM,62.6 °F,55.4 °F,77%,30.12 in,10.0 mi,West,6.9 mph,  -,N/A,	 ,Clear
1349412420,10/4/2012 9:47 PM,60.8 °F,55.4 °F,82%,30.14 in,10.0 mi,West,6.9 mph,  -,N/A,	 ,Clear
1349272620,10/3/2012 6:57 AM,62.6 °F,50.0 °F,63%,29.85 in,10.0 mi,Calm,Calm,  -,N/A,	 ,Clear
1349279220,10/3/2012 8:47 AM,69.8 °F,48.2 °F,46%,29.87 in,10.0 mi,Calm,Calm,  -,N/A,	 ,Clear
1349283000,10/3/2012 9:50 AM,77.0 °F,48.2 °F,36%,29.89 in,10.0 mi,Calm,Calm,  -,N/A,	 ,Clear
1349286600,10/3/2012 10:50 AM,82.4 °F,44.6 °F,26%,29.89 in,10.0 mi,Calm,Calm,  -,N/A,	 ,Clear
1349293620,10/3/2012 12:47 PM,93.2 °F,44.6 °F,19%,29.87 in,10.0 mi,West,9.2 mph,  -,N/A,	 ,Clear
1349297220,10/3/2012 1:47 PM,93.2 °F,51.8 °F,24%,29.86 in,10.0 mi,West,9.2 mph,  -,N/A,	 ,Clear
1349301300,10/3/2012 2:55 PM,91.4 °F,53.6 °F,28%,29.86 in,10.0 mi,West,11.5 mph,  -,N/A,	 ,Clear
1349304720,10/3/2012 3:52 PM,89.6 °F,57.2 °F,33%,29.86 in,10.0 mi,WNW,13.8 mph,  -,N/A,	 ,Clear
1349308500,10/3/2012 4:55 PM,84.2 °F,59.0 °F,42%,29.87 in,10.0 mi,West,11.5 mph,  -,N/A,	 ,Clear
1349311740,10/3/2012 5:49 PM,78.8 °F,57.2 °F,47%,29.89 in,10.0 mi,West,11.5 mph,  -,N/A,	 ,Clear
1349315400,10/3/2012 6:50 PM,73.4 °F,59.0 °F,61%,29.91 in,10.0 mi,West,11.5 mph,  -,N/A,	 ,Clear
1349318880,10/3/2012 7:48 PM,71.6 °F,60.8 °F,69%,29.93 in,10.0 mi,West,6.9 mph,  -,N/A,	 ,Clear
1349322420,10/3/2012 8:47 PM,68.0 °F,57.2 °F,68%,29.95 in,10.0 mi,Calm,Calm,  -,N/A,	 ,Clear
1349326020,10/3/2012 9:47 PM,66.2 °F,57.2 °F,73%,29.96 in,10.0 mi,Variable,6.9 mph,  -,N/A,	 ,Clear
1349185860,10/2/2012 6:51 AM,60.8 °F,50.0 °F,68%,29.86 in,10.0 mi,Calm,Calm,  -,N/A,	 ,Clear
1349189640,10/2/2012 7:54 AM,64.4 °F,46.4 °F,52%,29.87 in,10.0 mi,Calm,Calm,  -,N/A,	 ,Clear
1349192820,10/2/2012 8:47 AM,71.6 °F,44.6 °F,38%,29.88 in,10.0 mi,Calm,Calm,  -,N/A,	 ,Clear
1349196420,10/2/2012 9:47 AM,78.8 °F,42.8 °F,28%,29.88 in,10.0 mi,Calm,Calm,  -,N/A,	 ,Clear
1349200200,10/2/2012 10:50 AM,86.0 °F,42.8 °F,22%,29.88 in,10.0 mi,Calm,Calm,  -,N/A,	 ,Clear
1349204160,10/2/2012 11:56 AM,93.2 °F,37.4 °F,14%,29.86 in,10.0 mi,Calm,Calm,  -,N/A,	 ,Clear
1349211000,10/2/2012 1:50 PM,96.8 °F,46.4 °F,18%,29.81 in,10.0 mi,West,8.1 mph,  -,N/A,	 ,Clear
1349214420,10/2/2012 2:47 PM,98.6 °F,42.8 °F,15%,29.80 in,10.0 mi,NW,9.2 mph,  -,N/A,	 ,Clear
1349218080,10/2/2012 3:48 PM,98.6 °F,42.8 °F,15%,29.78 in,10.0 mi,WNW,11.5 mph,  -,N/A,	 ,Clear
1349229000,10/2/2012 6:50 PM,89.6 °F,51.8 °F,27%,29.78 in,10.0 mi,Calm,Calm,  -,N/A,	 ,Clear
1349232420,10/2/2012 7:47 PM,84.2 °F,50.0 °F,30%,29.78 in,10.0 mi,Calm,Calm,  -,N/A,	 ,Clear
1349239620,10/2/2012 9:47 PM,78.8 °F,50.0 °F,36%,29.81 in,10.0 mi,Calm,Calm,  -,N/A,	 ,Clear
1349099640,10/1/2012 6:54 AM,60.8 °F,50.0 °F,68%,29.99 in,10.0 mi,Calm,Calm,  -,N/A,	 ,Clear
1349103180,10/1/2012 7:53 AM,62.6 °F,48.2 °F,59%,29.99 in,10.0 mi,Calm,Calm,  -,N/A,	 ,Clear
1349106660,10/1/2012 8:51 AM,69.8 °F,48.2 °F,46%,30.00 in,10.0 mi,Calm,Calm,  -,N/A,	 ,Clear
1349110020,10/1/2012 9:47 AM,75.2 °F,48.2 °F,38%,30.00 in,10.0 mi,Calm,Calm,  -,N/A,	 ,Clear
1349117220,10/1/2012 11:47 AM,89.6 °F,44.6 °F,21%,29.98 in,10.0 mi,Calm,Calm,  -,N/A,	 ,Clear
1349120820,10/1/2012 12:47 PM,93.2 °F,39.2 °F,15%,29.96 in,10.0 mi,Variable,5.8 mph,  -,N/A,	 ,Clear
1349128260,10/1/2012 2:51 PM,96.8 °F,44.6 °F,17%,29.91 in,10.0 mi,West,8.1 mph,  -,N/A,	 ,Clear
1349139300,10/1/2012 5:55 PM,93.2 °F,46.4 °F,20%,29.88 in,10.0 mi,West,10.4 mph,  -,N/A,	 ,Clear
1349146200,10/1/2012 7:50 PM,82.4 °F,41.0 °F,23%,29.90 in,10.0 mi,Calm,Calm,  -,N/A,	 ,Clear
1349153400,10/1/2012 9:50 PM,75.2 °F,48.2 °F,38%,		-,  -,North,  -,  -,N/A,	 ,Clear
1349016900,9/30/2012 7:55 AM,60.8 °F,55.4 °F,82%,30.06 in,10.0 mi,Calm,Calm,  -,N/A,	 ,Clear
1349020020,9/30/2012 8:47 AM,62.6 °F,55.4 °F,77%,30.06 in,10.0 mi,Calm,Calm,  -,N/A,	 ,Clear
1349023620,9/30/2012 9:47 AM,68.0 °F,57.2 °F,68%,30.06 in,10.0 mi,Calm,Calm,  -,N/A,	 ,Clear
1349027220,9/30/2012 10:47 AM,75.2 °F,57.2 °F,53%,30.06 in,10.0 mi,Calm,Calm,  -,N/A,	 ,Clear
1349030820,9/30/2012 11:47 AM,80.6 °F,57.2 °F,45%,30.05 in,10.0 mi,Calm,Calm,  -,N/A,	 ,Clear
1349034420,9/30/2012 12:47 PM,84.2 °F,55.4 °F,37%,30.03 in,10.0 mi,Variable,5.8 mph,  -,N/A,	 ,Clear
1349045220,9/30/2012 3:47 PM,93.2 °F,51.8 °F,24%,29.96 in,10.0 mi,WNW,11.5 mph,  -,N/A,	 ,Clear
1349049000,9/30/2012 4:50 PM,91.4 °F,48.2 °F,23%,29.95 in,10.0 mi,West,11.5 mph,  -,N/A,	 ,Clear
1349059620,9/30/2012 7:47 PM,78.8 °F,57.2 °F,47%,29.97 in,10.0 mi,WSW,6.9 mph,  -,N/A,	 ,Clear
1349063220,9/30/2012 8:47 PM,75.2 °F,53.6 °F,47%,29.99 in,10.0 mi,Calm,Calm,  -,N/A,	 ,Clear
1349066820,9/30/2012 9:47 PM,73.4 °F,55.4 °F,53%,29.99 in,10.0 mi,Calm,Calm,  -,N/A,	 ,Clear
1348926900,9/29/2012 6:55 AM,59.0 °F,57.2 °F,94%,30.01 in,1.0 mi,Calm,Calm,  -,N/A,	 ,Overcast
1348930500,9/29/2012 7:55 AM,59.0 °F,57.2 °F,94%,30.03 in,1.0 mi,Calm,Calm,  -,N/A,	 ,Overcast
1348940820,9/29/2012 10:47 AM,66.2 °F,57.2 °F,73%,30.04 in,4.0 mi,Calm,Calm,  -,N/A,	 ,Haze
1348944480,9/29/2012 11:48 AM,71.6 °F,57.2 °F,60%,30.03 in,5.0 mi,NW,10.4 mph,  -,N/A,	 ,Haze
1348948500,9/29/2012 12:55 PM,77.0 °F,57.2 °F,50%,30.01 in,5.0 mi,Calm,Calm,  -,N/A,	 ,Haze
1348951620,9/29/2012 1:47 PM,78.8 °F,59.0 °F,51%,29.99 in,5.0 mi,WNW,10.4 mph,  -,N/A,	 ,Haze
1348955700,9/29/2012 2:55 PM,82.4 °F,55.4 °F,39%,29.98 in,10.0 mi,WNW,9.2 mph,  -,N/A,	 ,Clear
1348958940,9/29/2012 3:49 PM,84.2 °F,53.6 °F,35%,29.97 in,10.0 mi,Variable,5.8 mph,  -,N/A,	 ,Clear
1348962900,9/29/2012 4:55 PM,84.2 °F,55.4 °F,37%,29.95 in,10.0 mi,West,11.5 mph,  -,N/A,	 ,Clear
1348966080,9/29/2012 5:48 PM,78.8 °F,59.0 °F,51%,29.97 in,10.0 mi,West,12.7 mph,  -,N/A,	 ,Clear
1348969620,9/29/2012 6:47 PM,73.4 °F,59.0 °F,61%,29.99 in,10.0 mi,West,9.2 mph,  -,N/A,	 ,Clear
1348973220,9/29/2012 7:47 PM,69.8 °F,59.0 °F,68%,30.01 in,10.0 mi,West,8.1 mph,  -,N/A,	 ,Clear
1348976820,9/29/2012 8:47 PM,68.0 °F,59.0 °F,73%,30.02 in,10.0 mi,Calm,Calm,  -,N/A,	 ,Clear
1348980420,9/29/2012 9:47 PM,68.0 °F,59.0 °F,73%,30.03 in,10.0 mi,Calm,Calm,  -,N/A,	 ,Clear
1348840020,9/28/2012 6:47 AM,55.4 °F,51.8 °F,88%,29.91 in,10.0 mi,West,4.6 mph,  -,N/A,	 ,Scattered Clouds
1348843800,9/28/2012 7:50 AM,55.4 °F,51.8 °F,88%,29.94 in,10.0 mi,Calm,Calm,  -,N/A,	 ,Scattered Clouds
1348845060,9/28/2012 8:11 AM,57.2 °F,53.6 °F,88%,29.95 in,10.0 mi,Calm,Calm,  -,N/A,	 ,Mostly Cloudy
1348847400,9/28/2012 8:50 AM,59.0 °F,53.6 °F,82%,29.95 in,10.0 mi,Calm,Calm,  -,N/A,	 ,Mostly Cloudy
1348850400,9/28/2012 9:40 AM,62.6 °F,53.6 °F,72%,29.97 in,8.0 mi,Calm,Calm,  -,N/A,	 ,Scattered Clouds
1348854840,9/28/2012 10:54 AM,66.2 °F,55.4 °F,68%,29.97 in,10.0 mi,Calm,Calm,  -,N/A,	 ,Clear
1348855140,9/28/2012 10:59 AM,64.4 °F,55.4 °F,73%,29.97 in,10.0 mi,Variable,5.8 mph,  -,N/A,	 ,Clear
1348858740,9/28/2012 11:59 AM,71.6 °F,55.4 °F,57%,29.95 in,10.0 mi,Calm,Calm,  -,N/A,	 ,Clear
1348862100,9/28/2012 12:55 PM,73.4 °F,57.2 °F,57%,29.94 in,8.0 mi,WNW,6.9 mph,  -,N/A,	 ,Clear
1348868820,9/28/2012 2:47 PM,73.4 °F,57.2 °F,57%,29.91 in,10.0 mi,WSW,9.2 mph,  -,N/A,	 ,Clear
