Timestamp,WU Local time,Temp,Dew Point,Humidity,Pressure,Visibility,Wind Direction,Wind Speed,Gust Speed,Precipitation,Events,Conditions
1498913220,7/1/2017 5:47 AM,75.2 °F,30.2 °F,19%,29.79 in,10.0 mi,Calm,Calm,  -,N/A,	 ,Clear
1343440020,7/27/2012 6:47 PM,104.0 °F,44.6 °F,13%,29.76 in,35.0 mi,West,9.2 mph,  -,N/A,	 ,Mostly Cloudy
1343443620,7/27/2012 7:47 PM,102.2 °F,44.6 °F,14%,29.78 in,15.0 mi,West,4.6 mph,  -,N/A,	 ,Scattered Clouds
1343447220,7/27/2012 8:47 PM,98.6 °F,46.4 °F,17%,29.79 in,15.0 mi,WSW,5.8 mph,  -,N/A,	 ,Scattered Clouds
1343310420,7/26/2012 6:47 AM,84.2 °F,57.2 °F,40%,29.88 in,40.0 mi,Variable,5.8 mph,  -,N/A,	 ,Scattered Clouds
1343314200,7/26/2012 7:50 AM,86.0 °F,55.4 °F,35%,29.91 in,40.0 mi,Variable,5.8 mph,  -,N/A,	 ,Scattered Clouds
1343317620,7/26/2012 8:47 AM,89.6 °F,55.4 °F,31%,29.92 in,40.0 mi,South,8.1 mph,  -,N/A,	 ,Mostly Cloudy
1343321400,7/26/2012 9:50 AM,95.0 °F,51.8 °F,23%,29.91 in,40.0 mi,South,8.1 mph,  -,N/A,	 ,Scattered Clouds
1343324820,7/26/2012 10:47 AM,96.8 °F,50.0 °F,20%,29.90 in,40.0 mi,SSW,9.2 mph,  -,N/A,	 ,Scattered Clouds
1343328420,7/26/2012 11:47 AM,98.6 °F,48.2 °F,18%,29.89 in,40.0 mi,South,9.2 mph,  -,N/A,	 ,Scattered Clouds
1343332020,7/26/2012 12:47 PM,102.2 °F,48.2 °F,16%,29.87 in,40.0 mi,South,11.5 mph,18.4 mph,N/A,	 ,Scattered Clouds
1343335800,7/26/2012 1:50 PM,102.2 °F,48.2 °F,16%,29.85 in,35.0 mi,SSW,11.5 mph,17.3 mph,N/A,	 ,Scattered Clouds
1343339220,7/26/2012 2:47 PM,105.8 °F,48.2 °F,14%,29.82 in,35.0 mi,West,9.2 mph,  -,N/A,	 ,Scattered Clouds
1343342820,7/26/2012 3:47 PM,105.8 °F,  -,N/A%,29.80 in,35.0 mi,SSW,5.8 mph,  -,N/A,	 ,Scattered Clouds
1343346420,7/26/2012 4:47 PM,105.8 °F,48.2 °F,14%,29.78 in,35.0 mi,WSW,13.8 mph,  -,N/A,	 ,Scattered Clouds
1343350200,7/26/2012 5:50 PM,105.8 °F,46.4 °F,14%,29.78 in,30.0 mi,SW,11.5 mph,  -,N/A,	 ,Scattered Clouds
1343353620,7/26/2012 6:47 PM,102.2 °F,46.4 °F,15%,29.79 in,40.0 mi,West,6.9 mph,  -,N/A,	 ,Mostly Cloudy
1343357400,7/26/2012 7:50 PM,98.6 °F,48.2 °F,18%,29.80 in,15.0 mi,West,5.8 mph,  -,N/A,	 ,Scattered Clouds
1343360880,7/26/2012 8:48 PM,96.8 °F,48.2 °F,19%,29.80 in,15.0 mi,West,6.9 mph,  -,N/A,	 ,Scattered Clouds
1343220420,7/25/2012 5:47 AM,82.4 °F,64.4 °F,54%,29.91 in,40.0 mi,Variable,3.5 mph,  -,N/A,	 ,Mostly Cloudy
1343224020,7/25/2012 6:47 AM,84.2 °F,64.4 °F,51%,29.92 in,40.0 mi,East,6.9 mph,  -,N/A,	 ,Mostly Cloudy
1343227620,7/25/2012 7:47 AM,87.8 °F,64.4 °F,46%,29.94 in,40.0 mi,East,5.8 mph,  -,N/A,	 ,Mostly Cloudy
1343231220,7/25/2012 8:47 AM,87.8 °F,62.6 °F,43%,29.95 in,40.0 mi,Calm,Calm,  -,N/A,	 ,Mostly Cloudy
1343234820,7/25/2012 9:47 AM,91.4 °F,60.8 °F,36%,29.95 in,40.0 mi,Calm,Calm,  -,N/A,	 ,Mostly Cloudy
1343238420,7/25/2012 10:47 AM,95.0 °F,59.0 °F,30%,29.94 in,40.0 mi,Variable,5.8 mph,  -,N/A,	 ,Mostly Cloudy
1343242200,7/25/2012 11:50 AM,98.6 °F,55.4 °F,24%,29.93 in,40.0 mi,Variable,5.8 mph,  -,N/A,	 ,Mostly Cloudy
1343245620,7/25/2012 12:47 PM,100.4 °F,53.6 °F,21%,29.91 in,40.0 mi,WSW,5.8 mph,  -,N/A,	 ,Mostly Cloudy
1343249220,7/25/2012 1:47 PM,102.2 °F,50.0 °F,17%,29.88 in,40.0 mi,WNW,5.8 mph,  -,N/A,	 ,Mostly Cloudy
1343252820,7/25/2012 2:47 PM,102.2 °F,51.8 °F,18%,29.85 in,40.0 mi,SSW,4.6 mph,  -,N/A,	 ,Mostly Cloudy
1343256420,7/25/2012 3:47 PM,102.2 °F,50.0 °F,17%,29.83 in,40.0 mi,SW,5.8 mph,  -,N/A,	 ,Scattered Clouds
1343260020,7/25/2012 4:47 PM,104.0 °F,48.2 °F,15%,29.80 in,40.0 mi,Variable,5.8 mph,  -,N/A,	 ,Scattered Clouds
1343263620,7/25/2012 5:47 PM,104.0 °F,48.2 °F,15%,29.79 in,40.0 mi,West,6.9 mph,  -,N/A,	 ,Scattered Clouds
1343267220,7/25/2012 6:47 PM,102.2 °F,46.4 °F,15%,29.79 in,40.0 mi,SW,8.1 mph,  -,N/A,	 ,Scattered Clouds
1343270820,7/25/2012 7:47 PM,98.6 °F,48.2 °F,18%,29.79 in,40.0 mi,West,6.9 mph,  -,N/A,	 ,Scattered Clouds
1343274420,7/25/2012 8:47 PM,96.8 °F,46.4 °F,18%,29.80 in,15.0 mi,WSW,6.9 mph,  -,N/A,	 ,Scattered Clouds
1343134020,7/24/2012 5:47 AM,82.4 °F,64.4 °F,54%,29.92 in,40.0 mi,NNE,10.4 mph,  -,N/A,	 ,Mostly Cloudy
1343137620,7/24/2012 6:47 AM,82.4 °F,64.4 °F,54%,29.93 in,30.0 mi,NNE,8.1 mph,  -,N/A,	 ,Mostly Cloudy
1343141220,7/24/2012 7:47 AM,84.2 °F,64.4 °F,51%,29.94 in,40.0 mi,East,6.9 mph,  -,N/A,	 ,Mostly Cloudy
1343144820,7/24/2012 8:47 AM,84.2 °F,64.4 °F,51%,29.95 in,40.0 mi,East,6.9 mph,  -,N/A,	 ,Mostly Cloudy
1343148420,7/24/2012 9:47 AM,89.6 °F,66.2 °F,46%,29.95 in,40.0 mi,East,8.1 mph,  -,N/A,	 ,Mostly Cloudy
1343152020,7/24/2012 10:47 AM,93.2 °F,62.6 °F,36%,29.95 in,40.0 mi,East,8.1 mph,  -,N/A,	 ,Mostly Cloudy
1343155620,7/24/2012 11:47 AM,96.8 °F,62.6 °F,32%,29.94 in,40.0 mi,ENE,11.5 mph,  -,N/A,	 ,Mostly Cloudy
1343159220,7/24/2012 12:47 PM,96.8 °F,60.8 °F,30%,29.92 in,35.0 mi,ENE,15.0 mph,  -,N/A,	 ,Mostly Cloudy
1343162820,7/24/2012 1:47 PM,96.8 °F,60.8 °F,30%,29.89 in,40.0 mi,ENE,17.3 mph,25.3 mph,N/A,	 ,Mostly Cloudy
1343166420,7/24/2012 2:47 PM,98.6 °F,60.8 °F,29%,29.87 in,40.0 mi,ENE,17.3 mph,  -,N/A,	 ,Scattered Clouds
1343170020,7/24/2012 3:47 PM,98.6 °F,59.0 °F,27%,29.85 in,40.0 mi,East,9.2 mph,19.6 mph,N/A,	 ,Scattered Clouds
1343173800,7/24/2012 4:50 PM,100.4 °F,59.0 °F,25%,29.84 in,40.0 mi,ENE,9.2 mph,  -,N/A,	 ,Scattered Clouds
1343177400,7/24/2012 5:50 PM,100.4 °F,60.8 °F,27%,29.83 in,40.0 mi,East,13.8 mph,  -,N/A,	 ,Scattered Clouds
1343180820,7/24/2012 6:47 PM,96.8 °F,60.8 °F,30%,29.83 in,40.0 mi,East,13.8 mph,  -,N/A,	 ,Mostly Cloudy
1343184420,7/24/2012 7:47 PM,95.0 °F,59.0 °F,30%,29.84 in,20.0 mi,East,11.5 mph,  -,N/A,	 ,Scattered Clouds
1343188020,7/24/2012 8:47 PM,91.4 °F,60.8 °F,36%,29.85 in,15.0 mi,East,9.2 mph,16.1 mph,N/A,	 ,Scattered Clouds
1343047620,7/23/2012 5:47 AM,80.6 °F,69.8 °F,70%,29.94 in,30.0 mi,Variable,4.6 mph,  -,N/A,	 ,Mostly Cloudy
1343051220,7/23/2012 6:47 AM,84.2 °F,68.0 °F,58%,29.95 in,30.0 mi,Variable,4.6 mph,  -,N/A,	 ,Mostly Cloudy
1343055000,7/23/2012 7:50 AM,87.8 °F,64.4 °F,46%,29.96 in,35.0 mi,South,6.9 mph,  -,N/A,	 ,Partly Cloudy
1343058420,7/23/2012 8:47 AM,87.8 °F,64.4 °F,46%,29.95 in,35.0 mi,Variable,4.6 mph,  -,N/A,	 ,Scattered Clouds
1343062020,7/23/2012 9:47 AM,91.4 °F,64.4 °F,41%,29.95 in,40.0 mi,Variable,4.6 mph,  -,N/A,	 ,Scattered Clouds
1343065620,7/23/2012 10:47 AM,95.0 °F,62.6 °F,34%,29.94 in,40.0 mi,Variable,4.6 mph,  -,N/A,	 ,Scattered Clouds
1343069220,7/23/2012 11:47 AM,96.8 °F,62.6 °F,32%,29.92 in,40.0 mi,Variable,4.6 mph,  -,N/A,	 ,Scattered Clouds
1343072820,7/23/2012 12:47 PM,98.6 °F,60.8 °F,29%,29.89 in,40.0 mi,West,6.9 mph,  -,N/A,	 ,Scattered Clouds
1343076600,7/23/2012 1:50 PM,100.4 °F,60.8 °F,27%,29.87 in,40.0 mi,SSW,10.4 mph,  -,N/A,	 ,Mostly Cloudy
1343080200,7/23/2012 2:50 PM,100.4 °F,60.8 °F,27%,29.85 in,40.0 mi,West,4.6 mph,  -,N/A,	 ,Mostly Cloudy
1343087220,7/23/2012 4:47 PM,100.4 °F,44.6 °F,15%,29.82 in,15.0 mi,West,18.4 mph,25.3 mph,N/A,	 ,Mostly Cloudy
1343091000,7/23/2012 5:50 PM,98.6 °F,62.6 °F,30%,29.82 in,25.0 mi,WSW,9.2 mph,16.1 mph,N/A,	 ,Mostly Cloudy
1343098020,7/23/2012 7:47 PM,96.8 °F,57.2 °F,27%,29.84 in,15.0 mi,SSW,6.9 mph,  -,N/A,	 ,Mostly Cloudy
1343101620,7/23/2012 8:47 PM,89.6 °F,62.6 °F,40%,29.86 in,15.0 mi,East,16.1 mph,23.0 mph,N/A,	 ,Mostly Cloudy
1342961220,7/22/2012 5:47 AM,77.0 °F,69.8 °F,78%,29.93 in,30.0 mi,Calm,Calm,  -,N/A,	 ,Mostly Cloudy
1342965240,7/22/2012 6:54 AM,78.8 °F,71.6 °F,78%,29.95 in,30.0 mi,ENE,5.8 mph,  -,N/A,	 ,Mostly Cloudy
1342972200,7/22/2012 8:50 AM,84.2 °F,69.8 °F,62%,29.96 in,30.0 mi,Variable,3.5 mph,  -,N/A,	 ,Mostly Cloudy
1342975620,7/22/2012 9:47 AM,87.8 °F,69.8 °F,55%,29.96 in,30.0 mi,Variable,3.5 mph,  -,N/A,	 ,Scattered Clouds
1342979340,7/22/2012 10:49 AM,91.4 °F,66.2 °F,43%,29.95 in,30.0 mi,ESE,9.2 mph,  -,N/A,	 ,Scattered Clouds
1342982820,7/22/2012 11:47 AM,93.2 °F,64.4 °F,38%,29.94 in,30.0 mi,South,11.5 mph,  -,N/A,	 ,Scattered Clouds
1342990200,7/22/2012 1:50 PM,98.6 °F,62.6 °F,30%,29.90 in,30.0 mi,South,11.5 mph,  -,N/A,	 ,Mostly Cloudy
1342993620,7/22/2012 2:47 PM,100.4 °F,60.8 °F,27%,29.87 in,30.0 mi,SSE,11.5 mph,  -,N/A,	 ,Mostly Cloudy
1342997400,7/22/2012 3:50 PM,98.6 °F,60.8 °F,29%,29.87 in,20.0 mi,SSE,17.3 mph,28.8 mph,N/A,	 ,Mostly Cloudy
1343000820,7/22/2012 4:47 PM,93.2 °F,62.6 °F,36%,29.86 in,20.0 mi,SSE,19.6 mph,  -,N/A,	 ,Mostly Cloudy
1343004420,7/22/2012 5:47 PM,93.2 °F,64.4 °F,38%,29.88 in,20.0 mi,SSE,17.3 mph,  -,N/A,	 ,Mostly Cloudy
1343008020,7/22/2012 6:47 PM,89.6 °F,62.6 °F,40%,29.88 in,20.0 mi,SSE,9.2 mph,  -,N/A,	 ,Mostly Cloudy
1343011620,7/22/2012 7:47 PM,87.8 °F,64.4 °F,46%,29.90 in,15.0 mi,SE,8.1 mph,  -,N/A,	 ,Mostly Cloudy
1343015220,7/22/2012 8:47 PM,86.0 °F,64.4 °F,48%,29.93 in,15.0 mi,SE,9.2 mph,  -,N/A,	 ,Mostly Cloudy
1342874820,7/21/2012 5:47 AM,78.8 °F,64.4 °F,61%,29.93 in,40.0 mi,Calm,Calm,  -,N/A,	 ,Scattered Clouds
1342878420,7/21/2012 6:47 AM,82.4 °F,66.2 °F,58%,29.95 in,40.0 mi,Calm,Calm,  -,N/A,	 ,Scattered Clouds
1342882020,7/21/2012 7:47 AM,86.0 °F,64.4 °F,48%,29.97 in,40.0 mi,Variable,3.5 mph,  -,N/A,	 ,Scattered Clouds
1342885620,7/21/2012 8:47 AM,87.8 °F,62.6 °F,43%,29.97 in,40.0 mi,Variable,4.6 mph,  -,N/A,	 ,Scattered Clouds
1342889220,7/21/2012 9:47 AM,91.4 °F,60.8 °F,36%,29.97 in,40.0 mi,Variable,5.8 mph,  -,N/A,	 ,Scattered Clouds
1342892820,7/21/2012 10:47 AM,93.2 °F,60.8 °F,34%,29.96 in,40.0 mi,NE,9.2 mph,  -,N/A,	 ,Scattered Clouds
1342896420,7/21/2012 11:47 AM,98.6 °F,59.0 °F,27%,29.93 in,40.0 mi,East,9.2 mph,  -,N/A,	 ,Scattered Clouds
1342900020,7/21/2012 12:47 PM,100.4 °F,57.2 °F,24%,29.90 in,40.0 mi,East,6.9 mph,  -,N/A,	 ,Scattered Clouds
1342903620,7/21/2012 1:47 PM,102.2 °F,57.2 °F,22%,29.86 in,40.0 mi,East,15.0 mph,  -,N/A,	 ,Scattered Clouds
1342907400,7/21/2012 2:50 PM,102.2 °F,57.2 °F,22%,29.83 in,40.0 mi,SW,5.8 mph,  -,N/A,	 ,Mostly Cloudy
1342911000,7/21/2012 3:50 PM,102.2 °F,57.2 °F,22%,29.80 in,40.0 mi,SSW,10.4 mph,  -,N/A,	 ,Mostly Cloudy
1342914420,7/21/2012 4:47 PM,102.2 °F,57.2 °F,22%,29.80 in,20.0 mi,South,11.5 mph,  -,N/A,	 ,Mostly Cloudy
1342915800,7/21/2012 5:10 PM,95.0 °F,62.6 °F,34%,29.84 in,0.2 mi,East,40.3 mph,51.8 mph,N/A,	 ,Mostly Cloudy
1342917420,7/21/2012 5:37 PM,87.8 °F,64.4 °F,46%,29.86 in,3.0 mi,East,34.5 mph,46.0 mph,N/A,	 ,Widespread Dust
1342918320,7/21/2012 5:52 PM,87.8 °F,64.4 °F,46%,29.87 in,7.0 mi,ENE,28.8 mph,40.3 mph,N/A,	 ,Mostly Cloudy
1342921620,7/21/2012 6:47 PM,75.2 °F,69.8 °F,83%,29.89 in,10.0 mi,East,23.0 mph,34.5 mph,N/A,	 ,Mostly Cloudy
1342925400,7/21/2012 7:50 PM,80.6 °F,71.6 °F,74%,29.89 in,15.0 mi,ENE,4.6 mph,  -,N/A,Rain,Light Rain
1342928820,7/21/2012 8:47 PM,80.6 °F,71.6 °F,74%,29.91 in,15.0 mi,North,11.5 mph,  -,N/A,	 ,Mostly Cloudy
1342788420,7/20/2012 5:47 AM,82.4 °F,53.6 °F,37%,29.90 in,40.0 mi,ESE,6.9 mph,  -,N/A,	 ,Mostly Cloudy
1342792020,7/20/2012 6:47 AM,82.4 °F,60.8 °F,48%,29.92 in,40.0 mi,Variable,3.5 mph,  -,N/A,	 ,Scattered Clouds
1342795620,7/20/2012 7:47 AM,87.8 °F,57.2 °F,35%,29.94 in,40.0 mi,Variable,4.6 mph,  -,N/A,	 ,Scattered Clouds
1342799220,7/20/2012 8:47 AM,93.2 °F,55.4 °F,28%,29.95 in,40.0 mi,South,6.9 mph,  -,N/A,	 ,Partly Cloudy
1342802820,7/20/2012 9:47 AM,96.8 °F,53.6 °F,23%,29.94 in,40.0 mi,South,6.9 mph,  -,N/A,	 ,Partly Cloudy
1342806420,7/20/2012 10:47 AM,98.6 °F,53.6 °F,22%,29.94 in,40.0 mi,South,5.8 mph,  -,N/A,	 ,Partly Cloudy
1342810020,7/20/2012 11:47 AM,100.4 °F,51.8 °F,20%,29.92 in,40.0 mi,Calm,Calm,  -,N/A,	 ,Scattered Clouds
1342813620,7/20/2012 12:47 PM,102.2 °F,51.8 °F,18%,29.90 in,40.0 mi,Variable,5.8 mph,  -,N/A,	 ,Scattered Clouds
1342817400,7/20/2012 1:50 PM,102.2 °F,48.2 °F,16%,29.87 in,30.0 mi,West,5.8 mph,  -,N/A,	 ,Scattered Clouds
1342820820,7/20/2012 2:47 PM,105.8 °F,50.0 °F,15%,29.84 in,30.0 mi,West,6.9 mph,  -,N/A,	 ,Scattered Clouds
1342824420,7/20/2012 3:47 PM,107.6 °F,48.2 °F,14%,29.82 in,30.0 mi,SW,5.8 mph,  -,N/A,	 ,Scattered Clouds
1342828020,7/20/2012 4:47 PM,105.8 °F,46.4 °F,14%,29.82 in,30.0 mi,Variable,5.8 mph,  -,N/A,	 ,Mostly Cloudy
1342831620,7/20/2012 5:47 PM,104.0 °F,53.6 °F,19%,29.83 in,7.0 mi,NNE,20.7 mph,28.8 mph,N/A,	 ,Widespread Dust
1342835220,7/20/2012 6:47 PM,93.2 °F,55.4 °F,28%,29.84 in,15.0 mi,ENE,18.4 mph,25.3 mph,N/A,	 ,Mostly Cloudy
1342838820,7/20/2012 7:47 PM,91.4 °F,57.2 °F,31%,29.85 in,15.0 mi,ENE,23.0 mph,  -,N/A,	 ,Mostly Cloudy
1342842420,7/20/2012 8:47 PM,89.6 °F,59.0 °F,36%,29.87 in,15.0 mi,East,11.5 mph,  -,N/A,	 ,Mostly Cloudy
1342702020,7/19/2012 5:47 AM,78.8 °F,53.6 °F,42%,29.89 in,40.0 mi,East,6.9 mph,  -,N/A,	 ,Mostly Cloudy
1342705620,7/19/2012 6:47 AM,80.6 °F,55.4 °F,42%,29.91 in,40.0 mi,East,5.8 mph,  -,N/A,	 ,Mostly Cloudy
1342709340,7/19/2012 7:49 AM,87.8 °F,51.8 °F,29%,29.92 in,40.0 mi,NE,4.6 mph,  -,N/A,	 ,Mostly Cloudy
1342712820,7/19/2012 8:47 AM,89.6 °F,51.8 °F,27%,29.93 in,40.0 mi,Calm,Calm,  -,N/A,	 ,Mostly Cloudy
1342716420,7/19/2012 9:47 AM,95.0 °F,46.4 °F,19%,29.93 in,40.0 mi,Variable,5.8 mph,  -,N/A,	 ,Mostly Cloudy
1342723620,7/19/2012 11:47 AM,98.6 °F,44.6 °F,16%,29.92 in,40.0 mi,Variable,5.8 mph,  -,N/A,	 ,Scattered Clouds
1342727220,7/19/2012 12:47 PM,102.2 °F,42.8 °F,13%,29.90 in,40.0 mi,WSW,9.2 mph,17.3 mph,N/A,	 ,Mostly Cloudy
1342730820,7/19/2012 1:47 PM,102.2 °F,41.0 °F,12%,29.88 in,40.0 mi,SW,8.1 mph,  -,N/A,	 ,Mostly Cloudy
1342734420,7/19/2012 2:47 PM,105.8 °F,41.0 °F,11%,29.87 in,40.0 mi,SW,11.5 mph,17.3 mph,N/A,	 ,Mostly Cloudy
1342738020,7/19/2012 3:47 PM,104.0 °F,42.8 °F,12%,29.85 in,40.0 mi,WSW,13.8 mph,20.7 mph,N/A,	 ,Mostly Cloudy
1342741620,7/19/2012 4:47 PM,100.4 °F,42.8 °F,14%,29.83 in,40.0 mi,WSW,11.5 mph,  -,N/A,	 ,Mostly Cloudy
1342745220,7/19/2012 5:47 PM,100.4 °F,46.4 °F,16%,29.83 in,40.0 mi,WSW,16.1 mph,  -,N/A,	 ,Mostly Cloudy
1342749000,7/19/2012 6:50 PM,98.6 °F,50.0 °F,19%,29.84 in,30.0 mi,WSW,9.2 mph,  -,N/A,	 ,Mostly Cloudy
1342752420,7/19/2012 7:47 PM,96.8 °F,51.8 °F,22%,29.85 in,15.0 mi,WSW,9.2 mph,  -,N/A,	 ,Mostly Cloudy
1342756200,7/19/2012 8:50 PM,93.2 °F,50.0 °F,23%,29.87 in,15.0 mi,SW,9.2 mph,  -,N/A,	 ,Mostly Cloudy
1342615620,7/18/2012 5:47 AM,71.6 °F,55.4 °F,57%,29.90 in,40.0 mi,ESE,5.8 mph,  -,N/A,	 ,Partly Cloudy
1342619220,7/18/2012 6:47 AM,75.2 °F,55.4 °F,50%,29.91 in,40.0 mi,Calm,Calm,  -,N/A,	 ,Partly Cloudy
1342622820,7/18/2012 7:47 AM,82.4 °F,51.8 °F,35%,29.93 in,40.0 mi,Calm,Calm,  -,N/A,	 ,Partly Cloudy
1342626600,7/18/2012 8:50 AM,89.6 °F,39.2 °F,17%,29.94 in,40.0 mi,Calm,Calm,  -,N/A,	 ,Partly Cloudy
1342630020,7/18/2012 9:47 AM,91.4 °F,41.0 °F,17%,29.93 in,40.0 mi,SW,6.9 mph,  -,N/A,	 ,Partly Cloudy
1342637220,7/18/2012 11:47 AM,98.6 °F,35.6 °F,11%,29.92 in,40.0 mi,WSW,5.8 mph,  -,N/A,	 ,Partly Cloudy
1342640820,7/18/2012 12:47 PM,100.4 °F,37.4 °F,11%,29.90 in,40.0 mi,Variable,5.8 mph,  -,N/A,	 ,Partly Cloudy
1342644420,7/18/2012 1:47 PM,102.2 °F,37.4 °F,11%,29.88 in,40.0 mi,Variable,5.8 mph,  -,N/A,	 ,Partly Cloudy
1342648020,7/18/2012 2:47 PM,104.0 °F,37.4 °F,10%,29.85 in,40.0 mi,West,11.5 mph,  -,N/A,	 ,Partly Cloudy
1342651620,7/18/2012 3:47 PM,104.0 °F,37.4 °F,10%,29.82 in,40.0 mi,WSW,6.9 mph,  -,N/A,	 ,Partly Cloudy
1342655220,7/18/2012 4:47 PM,104.0 °F,39.2 °F,11%,29.80 in,40.0 mi,West,17.3 mph,  -,N/A,	 ,Partly Cloudy
1342658820,7/18/2012 5:47 PM,102.2 °F,39.2 °F,11%,29.80 in,40.0 mi,West,11.5 mph,  -,N/A,	 ,Partly Cloudy
1342662420,7/18/2012 6:47 PM,102.2 °F,37.4 °F,11%,29.80 in,40.0 mi,West,12.7 mph,  -,N/A,	 ,Scattered Clouds
1342666020,7/18/2012 7:47 PM,96.8 °F,39.2 °F,14%,29.81 in,20.0 mi,WSW,9.2 mph,  -,N/A,	 ,Scattered Clouds
1342669620,7/18/2012 8:47 PM,93.2 °F,41.0 °F,16%,29.82 in,20.0 mi,West,9.2 mph,  -,N/A,	 ,Scattered Clouds
1342529220,7/17/2012 5:47 AM,80.6 °F,51.8 °F,37%,29.89 in,40.0 mi,Variable,5.8 mph,  -,N/A,	 ,Scattered Clouds
1342536420,7/17/2012 7:47 AM,86.0 °F,51.8 °F,31%,29.92 in,40.0 mi,SSE,6.9 mph,  -,N/A,	 ,Partly Cloudy
1342540020,7/17/2012 8:47 AM,89.6 °F,50.0 °F,26%,29.93 in,40.0 mi,South,6.9 mph,  -,N/A,	 ,Partly Cloudy
1342543620,7/17/2012 9:47 AM,91.4 °F,50.0 °F,24%,29.93 in,40.0 mi,SSE,8.1 mph,  -,N/A,	 ,Partly Cloudy
1342547220,7/17/2012 10:47 AM,93.2 °F,48.2 °F,21%,29.93 in,40.0 mi,SSE,11.5 mph,  -,N/A,	 ,Partly Cloudy
1342550820,7/17/2012 11:47 AM,96.8 °F,46.4 °F,18%,29.92 in,40.0 mi,South,9.2 mph,  -,N/A,	 ,Partly Cloudy
1342554420,7/17/2012 12:47 PM,98.6 °F,46.4 °F,17%,29.90 in,40.0 mi,South,6.9 mph,  -,N/A,	 ,Partly Cloudy
1342558020,7/17/2012 1:47 PM,100.4 °F,46.4 °F,16%,29.88 in,40.0 mi,SW,13.8 mph,  -,N/A,	 ,Partly Cloudy
1342561620,7/17/2012 2:47 PM,100.4 °F,44.6 °F,15%,29.85 in,40.0 mi,SSW,12.7 mph,  -,N/A,	 ,Partly Cloudy
1342565220,7/17/2012 3:47 PM,102.2 °F,42.8 °F,13%,29.83 in,40.0 mi,SW,13.8 mph,20.7 mph,N/A,	 ,Partly Cloudy
1342568820,7/17/2012 4:47 PM,100.4 °F,42.8 °F,14%,29.81 in,40.0 mi,SW,9.2 mph,18.4 mph,N/A,	 ,Partly Cloudy
1342572420,7/17/2012 5:47 PM,100.4 °F,42.8 °F,14%,29.80 in,40.0 mi,WSW,9.2 mph,  -,N/A,	 ,Partly Cloudy
1342576020,7/17/2012 6:47 PM,98.6 °F,41.0 °F,14%,29.80 in,40.0 mi,SW,12.7 mph,  -,N/A,	 ,Partly Cloudy
1342583220,7/17/2012 8:47 PM,93.2 °F,42.8 °F,17%,29.84 in,15.0 mi,WSW,5.8 mph,  -,N/A,	 ,Partly Cloudy
1342442820,7/16/2012 5:47 AM,73.4 °F,64.4 °F,73%,29.87 in,40.0 mi,ENE,4.6 mph,  -,N/A,	 ,Scattered Clouds
1342446420,7/16/2012 6:47 AM,78.8 °F,64.4 °F,61%,29.89 in,40.0 mi,Variable,5.8 mph,  -,N/A,	 ,Scattered Clouds
1342450020,7/16/2012 7:47 AM,82.4 °F,64.4 °F,54%,29.91 in,40.0 mi,East,6.9 mph,  -,N/A,	 ,Scattered Clouds
1342453620,7/16/2012 8:47 AM,86.0 °F,62.6 °F,45%,29.90 in,40.0 mi,Variable,5.8 mph,  -,N/A,	 ,Partly Cloudy
1342457400,7/16/2012 9:50 AM,89.6 °F,62.6 °F,40%,29.91 in,40.0 mi,South,11.5 mph,  -,N/A,	 ,Partly Cloudy
1342460820,7/16/2012 10:47 AM,91.4 °F,62.6 °F,38%,29.90 in,40.0 mi,South,9.2 mph,  -,N/A,	 ,Partly Cloudy
1342464420,7/16/2012 11:47 AM,93.2 °F,60.8 °F,34%,29.89 in,40.0 mi,South,10.4 mph,  -,N/A,	 ,Partly Cloudy
1342468020,7/16/2012 12:47 PM,96.8 °F,55.4 °F,25%,29.87 in,40.0 mi,South,17.3 mph,  -,N/A,	 ,Scattered Clouds
1342471800,7/16/2012 1:50 PM,98.6 °F,55.4 °F,24%,29.84 in,40.0 mi,SW,6.9 mph,  -,N/A,	 ,Scattered Clouds
1342475400,7/16/2012 2:50 PM,100.4 °F,53.6 °F,21%,29.82 in,40.0 mi,SSW,9.2 mph,16.1 mph,N/A,	 ,Scattered Clouds
1342479000,7/16/2012 3:50 PM,98.6 °F,53.6 °F,22%,29.79 in,40.0 mi,South,9.2 mph,  -,N/A,	 ,Scattered Clouds
1342482420,7/16/2012 4:47 PM,100.4 °F,53.6 °F,21%,29.77 in,40.0 mi,SSE,11.5 mph,  -,N/A,	 ,Mostly Cloudy
1342486020,7/16/2012 5:47 PM,100.4 °F,53.6 °F,21%,29.76 in,40.0 mi,SSW,12.7 mph,  -,N/A,	 ,Mostly Cloudy
1342489800,7/16/2012 6:50 PM,98.6 °F,53.6 °F,22%,29.76 in,40.0 mi,South,9.2 mph,  -,N/A,	 ,Scattered Clouds
1342493220,7/16/2012 7:47 PM,95.0 °F,55.4 °F,26%,29.76 in,15.0 mi,South,6.9 mph,  -,N/A,	 ,Scattered Clouds
1342496700,7/16/2012 8:45 PM,93.2 °F,55.4 °F,28%,29.79 in,15.0 mi,South,6.9 mph,  -,N/A,	 ,Scattered Clouds
1342356420,7/15/2012 5:47 AM,73.4 °F,69.8 °F,88%,29.92 in,30.0 mi,North,3.5 mph,  -,N/A,	 ,Scattered Clouds
